userID;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
Adam Field;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Adam Finkelstein;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;low;0;0;0;0;0
Adam Fisch;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Adam Fleisher;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0
Adam Fourney;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;avg;avg;avg;hi
Adam Fouse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Adam Funk;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Adam G. Kirk;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Adam G. M. Pazdor;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Adam Golinski;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Adam Goodge;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Adam Gorka;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0
Adam Gray;0;0;0;0;0;0;0;0;avg;0;0;0;0;0;0;0;0;0;0;0;0
Adam Hair;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Adam Henderson;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;low
Adam Huang;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Adam Hupp;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0
Adam Ibrahim;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Adam Isaac Juda;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0
Adam J. Conover;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0
Adam J. Lee;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;avg;0;0;0;0;0
Adam J. Oliner;0;0;0;low;0;0;0;0;low;0;0;0;0;0;low;0;0;0;0;0;0
Adam J. Storm;0;0;0;0;low;0;low;avg;0;0;0;0;0;0;0;0;avg;0;0;0;0
Adam Jatowt;0;0;0;0;low;0;low;0;low;low;low;low;low;avg;low;avg;avg;hi;hi;hi;hi
Adam K. Kehoe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Adam K. Usadi;0;0;0;0;0;0;0;0;0;0;0;low;avg;0;0;0;0;0;0;0;0
Adam Kalai;0;0;0;0;0;0;low;0;low;0;0;low;0;avg;0;0;0;0;0;low;0
Adam Karlsson;0;0;0;low;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Adam Kirsch;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0
Adam Klivans;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Adam Kortylewski;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;avg;avg
Adam Kowalczyk;0;low;avg;low;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Adam Krebs;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0
Adam L. Berger;avg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Adam LaPitz;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Adam Lally;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0
Adam Laud;0;0;low;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Adam Lee;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0
Adam Lerer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;avg;low;avg
Adam Lugowski;0;0;0;0;0;0;0;0;0;0;0;0;low;0;low;0;0;0;0;low;0
Adam M. Smith;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;low;0;0;0;low;low
Adam M. Sykulski;0;0;0;0;0;low;0;0;0;0;low;0;0;0;0;low;0;0;0;0;0
Adam M. White;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Adam Marcus 0002;0;0;0;0;0;0;avg;low;0;0;avg;avg;low;0;0;0;0;0;0;0;0
Adam Melski;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0
Adam Messinger;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0
Adam Meyerson;0;0;low;0;low;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Adam Milstein;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Adam Moore;0;low;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Adam O'Donovan;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0
Adam O'Neill;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Adam Overholtzer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0
Adam P. Harrison;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;low
Adam Page;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0
Adam Pease;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Adam Perelman;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Adam Perer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Adam Polak 0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Adam Poliak;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;0;0
Adam Polyak;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Adam Prout;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;low;0;0;0;0
Adam R. Klivans;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Adam R. Kosiorek;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;low
Adam R. Livingston;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Adam R. Teichert;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Adam Rae;0;0;0;0;0;0;0;0;0;0;0;0;avg;low;0;0;0;0;0;0;0
Adam Roberts;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;low;low;low;0
Adam Roegiest;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;avg;avg;low;avg;low
Adam Rogal;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0
Adam Rosenthal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Adam Rosien;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Adam Sadilek;0;0;0;0;0;0;0;0;0;0;low;0;avg;avg;0;low;low;0;0;0;low
Adam Santoro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;low;low;0
Adam Sargent;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Adam Seering;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0
Adam Silberstein;0;0;0;0;low;low;avg;avg;low;low;low;low;avg;avg;0;0;0;0;0;0;0
Adam Smiechowski;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Adam Stooke;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Adam Summerville;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;0;low;0
Adam Sweet;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Adam Szmul;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Adam T. Vogel;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0
Adam Tauman Kalai;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;low;low;0;0
Adam Trischler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;avg;0;0
Adam Tsakalidis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;0;0
Adam Vest;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Adam Vogel;0;0;0;0;0;0;low;0;low;0;low;0;low;0;0;0;0;0;0;0;0
Adam Von Ancken;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Adam W. Harley;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;avg
Adam W. Hoover;low;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Adam Welc;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;low;0;0;0;0;0;0
Adam White;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;avg;low
Adam Wierman;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Adam Wierzbicki;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;avg;0;0;0;0;0;0
Adam Woznica;0;0;0;0;0;low;low;low;0;low;avg;0;avg;0;0;0;0;0;0;0;0
Adam Wright;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0
Adam Z. Wyner;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;low;0;0;0
Adam Zachary Wyner;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0
Adam Zagorecki;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Adam Zychowski;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Adar Vit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Adarsh Jagan Sathyamoorthy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Adarsh Keshav Jeewajee;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Adarsh Kowdle;0;0;0;0;0;0;0;0;0;low;low;low;0;low;0;0;low;low;0;0;0
Adarsh Kumar 0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Adarsh Pannu;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0
Adarsh Prasad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;low
Adarsh Sivasankaran;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Addi Ait-Mlouk;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low
Addie Kingsland;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Adel Ardalan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;low;0
Adel Bibi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;low;0;low
Adel Bouhoula;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;0;0;0;0
Adel H. Fakih;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0
Adel Javanmard;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0
Adel Mezine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0
Adel Rahmani;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Adela Barriuso;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Adele E. Howe;0;0;0;0;avg;low;low;0;low;0;0;0;0;low;0;0;0;0;0;0;0
Adele H. Marshall;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Adele Laing;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0
Adele Lu Jia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;low
Adele Y. C. Wang;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Adeline Bailly;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;0;low;0;0;0
Adham Beykikhoshk;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Adi Akavia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Adi Botea;0;0;0;0;0;0;0;avg;0;low;0;low;low;0;0;hi;0;avg;avg;avg;low
Adi Eshkol;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0
Adi Lin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Adi Littman;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0
Adi Omari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;low;0;0;0
Adi Toledano-Shubi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Adi Unnithan;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0
Adiba Ishak;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0
Adil Al-Azzawi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Adil AlHarthi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Adil Alim;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Adil El Mesaoudi-Paul;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Adil Fahad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Adil Faisal;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Adil Hasan;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0
Adil Hussain;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0
Adil M. Bagirov;0;0;0;0;0;0;0;0;0;0;0;avg;0;0;0;0;0;0;low;0;0
Adila Krisnadhi;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0
Adina Crainiceanu;0;0;0;low;low;low;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0
Adina Rubinoff;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0
Adir Solomon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Aditi Adhikari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;0;0;0;0
Aditi Gupta 0003;0;0;0;0;0;0;0;0;0;0;0;0;avg;low;0;0;low;0;0;0;0
Aditi Mavalankar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Aditi Pandit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Aditi Raghunathan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;0;0;avg
Aditi Ramachandran;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;0;0;low;0
Aditi Roy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Aditi S. Muralidharan;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0
Aditya A. Shrotri;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Aditya Abhyankar;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Aditya Arora;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;hi;avg
Aditya Auradkar;0;0;0;0;0;0;0;0;0;0;0;0;low;low;0;0;0;0;0;0;0
Aditya Bharadwaj;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Aditya Bhaskara;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;low;0;0;0;low
Aditya Chaudhry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Aditya D. Telang;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Aditya Desai;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0
Aditya Deshpande;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;low;0
Aditya G. Parameswaran;0;0;0;0;0;0;0;0;0;0;avg;0;hi;avg;avg;avg;avg;avg;hi;avg;avg
Aditya Gangrade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Aditya Gaydhani;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Aditya Ghose;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;low;0
Aditya Golatkar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Aditya Gopalan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;low;0;0;low
Aditya Grover;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;avg;0;avg;avg;avg
Aditya Guntuboyina;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Aditya Gurajada;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Aditya Jitta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Aditya Joglekar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Aditya Johri;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;low;0;0;0;0
Aditya Joshi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;0;0;avg
Aditya Kalyanpur;0;0;0;0;low;low;0;low;0;0;0;low;0;0;0;0;0;0;0;0;0
Aditya Kamath;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Aditya Kanade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;low;avg
Aditya Kharosekar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Aditya Khosla;0;0;0;0;0;0;0;0;0;0;low;avg;0;low;low;0;avg;low;0;0;0
Aditya Krishna Menon;0;0;0;0;0;0;0;low;0;0;low;avg;avg;avg;0;avg;avg;hi;low;hi;avg
Aditya Krishnan 0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Aditya Kumar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Aditya Kumar Mishra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Aditya Kusupati;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Aditya Mate;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Aditya Modi 0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg
Aditya Mogadala;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;low;0;0
Aditya Mone;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0
Aditya Nori;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Aditya P. Mathur;0;0;0;0;0;0;0;0;0;0;low;low;0;0;0;0;0;0;0;0;0
Aditya Pal;0;0;0;0;0;0;0;0;0;0;low;low;avg;low;0;0;low;0;0;low;avg
Aditya Paliwal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Aditya Prakash;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Aditya Ramesh;0;0;0;0;0;0;0;0;0;0;0;0;low;low;0;0;0;0;0;0;low
Aditya Ranganathan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Aditya Rawal;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;avg
Aditya Sankar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Aditya Shukla;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Aditya Siddhant;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;avg
Aditya Sriram;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;low;0;0;0
Aditya Tatu;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0
Aditya Tayal;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0
Aditya Telang;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Aditya Thyagarajan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Aditya Tiwari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;0;0;0
Aditya V. Nori;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;low;0;low;low;0
Aditya Vempaty;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;low;0;0
Adiya Abisheva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0
Adnan Agbaria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Adnan Alam;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Adnan Alsaati;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;low;0;0;0;0
Adnan Darwiche;0;low;low;avg;0;avg;avg;low;avg;0;0;0;low;low;0;hi;avg;avg;avg;avg;0
Adnan Duric;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0
Adnan Firoze;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;low;0;low
Adnan Sahin;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0
Adolfo De Unánue;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Adolfo López-Mendez;0;0;0;0;0;0;0;0;0;0;0;avg;0;0;0;0;0;0;0;0;0
Adolfo M. García;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Adolfo Martínez Usó;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;avg;0;0;0;0;0
Adolfo Moreno;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;low;0;0
Adria Finch;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Adria Jewell;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Adrian Alan Pol;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Adrian Albert;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;low
Adrian Baras;0;0;0;0;0;low;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0
Adrian Barbu;0;0;0;0;avg;0;low;low;low;0;low;low;0;low;0;0;0;0;low;0;0
Adrian Benton;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;low;0;0;0;0
Adrian Bielefeldt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Adrian Birka;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0
Adrian Boteanu;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;avg;0;0;0;0;0
Adrian Bulat;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;avg
Adrian Butscher;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0
Adrian Calma;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;0;0;0
Adrian Ciubotariu;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Adrian Clark;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low
Adrian Cosma;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Adrian Daniel Popescu;0;0;0;0;0;0;0;0;0;0;low;0;low;0;0;0;0;0;0;0;0
Adrian E. Platts;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Adrian Englhardt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Adrian Flanagan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Adrian G. Bors;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Adrian Galdran;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;avg;0;0
Adrian Giurca;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0
Adrian Goldwaser;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Adrian Gschwend;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Adrian Haret;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;0;avg;low;low
Adrian Hilton;low;0;0;0;0;low;0;0;0;low;0;low;0;low;0;0;low;low;0;avg;0
Adrian Hope-Bailie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Adrian Ilie;0;0;0;0;0;0;0;low;low;0;0;0;0;0;0;0;0;0;0;0;0
Adrian Ion;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0
Adrian Ionescu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Adrian Johnston;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Adrian K. C. Lee;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Adrian Kaehler;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0
Adrian Klein;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0
Adrian Krüger;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Adrian Lancucki;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Adrian M. Peter;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;low;0;0;0;0;0
Adrian M. Teisanu;0;0;0;0;0;low;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0
Adrian Mettler;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0
Adrian Michalke;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Adrian Michaud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Adrian Mocan;0;0;0;0;0;0;0;0;0;0;low;low;0;0;0;low;0;0;0;0;0
Adrian Mos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
